,Unnamed: 0,sat,track_self,track_other,lons_inter,lats_inter,x_from_coast_self,x_from_coast_other,angle_acute,angle_obtuse,close_drifters_column
24,24,TP+J1+J2+J3+S6A,55,168,63.78203602687476,23.845263265391285,162220.3216278224,162250.86779006658,0.7441069651677287,2.3974856884220643,"['9423503', '114559', '300534061756180']"
25,25,TP+J1+J2+J3+S6A,55,194,59.5300768202055,13.569330163285445,1384590.4728646907,628188.9466504656,0.7304717655325251,2.411120888057268,"['9421859', '9526389', '9619162', '9619163', '9627318', '11089', '20321', '2134715', '34714', '34716', '43748', '53363', '53365', '62202', '62557', '71138', '145866', '300234060659120', '300234060659190', '300234060942960', '300234060943960', '300234060943970', '300234060948960', '300534061174370', '88651', '88671']"
26,26,TP+J1+J2+J3+S6A,55,220,55.27809574387817,1.9885845561440816,2748256.3125361395,1524579.07107503,0.7243336710162046,2.4172589825735886,[]
27,27,TP+J1+J2+J3+S6A,79,66,76.5383921915591,5.937218846295155,247729.10933370164,1994556.9193903387,0.7115389182528583,2.430053735336935,"['9421902', '9711088', '9711090', '12701', '27054', '27139', '34714', '34718', '34719', '34722', '43743', '53352', '54371', '9821497', '45748', '59369', '63036', '63074', '71164', '98675', '98676', '114556', '114917', '116177', '116345', '135787', '147144', '300234060659110', '300234060659200', '300234060944970', '300234060945970', '300234064115630', '300234065701980', '300534060257390', '300534060351160', '300534062363580', '300534063317110']"
28,28,TP+J1+J2+J3+S6A,79,244,75.12101229578639,1.9886185486230936,711860.9267373994,2766076.3421909357,0.7177086633447445,2.4238839902450486,[]
29,29,TP+J1+J2+J3+S6A,81,220,51.025897224144906,13.56975824463562,213883.19908834336,160837.99778835653,0.7051907522444499,2.4364019013453437,"['9421859', '9619161', '34710', '62201', '62557', '63935', '300234060941960', '300234060942970', '300234060947970', '300234063347940', '300234063348720', '300234063943920', '300234063944560', '300234064113600', '300234065411500']"
30,30,TP+J1+J2+J3+S6A,81,246,46.773922071684765,1.9888075038906012,1577592.280840869,1158914.6074318136,0.7014602110073821,2.440132442582411,[]
31,31,TP+J1+J2+J3+S6A,103,14,94.9643444858786,1.9892012360011533,1111796.7761440598,2298766.1479367632,0.7115447445836625,2.430047909006131,[]
32,32,TP+J1+J2+J3+S6A,103,90,96.38168046015798,5.937802834472628,647666.7895000773,1864265.8079361743,0.7120524017428762,2.429540251846917,"['9421842', '34377', '63926', '114768', '114769', '300234065704460', '300234066311120', '300234066311490', '300234066311590', '300234066312010', '300234066312020']"
33,33,TP+J1+J2+J3+S6A,103,166,97.79905403748452,9.812558446376531,191531.6505963273,692640.3094478305,0.7078915692495814,2.433701084340212,"['11356', '18734', '9080', '40297', '116262', '300234065515590']"
