,Unnamed: 0,sat,track_self,track_other,lons_inter,lats_inter,x_from_coast_self,x_from_coast_other,angle_acute,angle_obtuse,close_drifters_column
18,18,S3B,38,109,74.97165289655865,8.361171884224394,348065.33922012564,1442879.2556453084,0.4445741857293719,2.697018467860421,"['300234066891150', '300534060257390']"
19,19,S3B,38,223,75.4394373803556,10.434888110619315,113020.41816664409,220153.1391692035,0.4400020270715806,2.7015906265182124,['300534060257390']
20,20,S3B,38,537,73.56895213735581,2.065098668967034,1061450.8272202746,2384935.9590454106,0.4461321748291845,2.6954604787606087,"['300234065319870', '300234065515570', '300534061751160', '300534061751190', '300534061753150']"
21,21,S3B,38,651,74.03641479130292,4.172434827874726,822704.2166335348,2106051.6623306936,0.4458945570685347,2.6956980965212582,"['300234066315860', '300234066794670']"
22,22,S3B,38,765,74.50398107417917,6.2724253504661895,584765.7999199346,1639527.2225657024,0.4443653723936255,2.6972272811961675,"['300234065701980', '300234067203600', '300534060257390', '300534060351160', '300534062363580', '300534063317110', '300534064400720', '300534064401710']"
23,23,S3B,40,339,50.66004046945808,12.486913482747418,303194.8228472904,262741.1450143034,0.4426060780952753,2.698986575494518,['300234065411500']
24,24,S3B,40,453,51.12729814170101,14.516209701704284,73055.96510790965,66211.91190461586,0.4427563721481523,2.6988362814416407,['300234065411500']
25,25,S3B,40,539,48.32201746337199,2.064599782132222,1484330.816849198,1276158.8815774738,0.4419371103789312,2.699655543210862,[]
26,26,S3B,40,653,48.78947552791241,4.17172085960181,1245607.8043635655,1043787.3703257742,0.4419917316414853,2.699600921948308,"['300234063349960', '300234065411670']"
27,27,S3B,40,767,49.25703678042978,6.271504624166433,1007692.0988677708,846417.2865066098,0.4421692917527065,2.699423361837087,"['300234063349960', '300234063943900', '300234065412630', '300234065412640']"
28,28,S3B,66,137,81.51732294880999,8.361575609264252,1106990.3499354525,670337.301331075,0.4438334249816771,2.697759228608116,"['300234066311060', '300234066311430']"
29,29,S3B,66,251,81.98507937094625,10.43517109324316,871959.736581209,596268.8316493972,0.4445628944032423,2.69702975918655,"['300234065481940', '300234065718080', '300234066310600', '300234066311060', '300234066311430', '300234066311900']"
30,30,S3B,66,365,82.45250069166013,12.488068765068624,639216.0098625439,430780.8809455172,0.4448561944941105,2.6967364590956824,"['300234065481940', '300234065718080', '300234066210760', '300234066310600', '300234066311280', '300234066311430', '300234066311900']"
